,Plant name,Plant annual CO2 equivalent emissions (tons),elast,permits_post_reduction,prct_change_permits,reduction_target
679,Wolfskill Energy Center,6077.536,-1.0,3646.5215999999996,-40.0,40.0 percent
680,Woodland Generation Station,159354.7,-1.0,95612.82,-40.0,40.0 percent
681,Yuba City Cogen Partners,11475.57,-1.0,6885.341999999999,-40.000000000000014,40.0 percent
682,Yuba City Energy Center,31818.661,-1.0,19091.1966,-40.0,40.0 percent
683,Yuba City Energy Center,43483.559,-1.0,26090.135399999996,-40.000000000000014,40.0 percent
684,Aera San Ardo Cogen Facility,7334.66,-1.0,3667.329999999998,-50.00000000000002,50.0 percent
685,AES Alamitos,1936315.461,-1.0,968157.7304999995,-50.00000000000002,50.0 percent
686,AES Alamitos Energy Center,1402141.203,-1.0,701070.6014999996,-50.00000000000002,50.0 percent
687,AES Huntington Beach,1692693.487,-1.0,846346.7434999996,-50.00000000000002,50.0 percent
688,AES Huntington Beach Energy Project,1567415.034,-1.0,783707.5169999996,-50.00000000000002,50.0 percent
689,AES Redondo Beach,218036.063,-1.0,109018.03149999995,-50.00000000000002,50.0 percent
690,Agnews Power Plant,14720.998,-1.0,7360.498999999997,-50.00000000000002,50.0 percent
691,Agua Mansa Power,8594.314,-1.0,4297.156999999997,-50.000000000000036,50.0 percent
692,Alameda,14476.637,-1.0,7238.318499999997,-50.00000000000002,50.0 percent
693,Algonquin Power Sanger,77902.889,-1.0,38951.44449999998,-50.00000000000002,50.0 percent
694,Almond Power Plant,181188.208,-1.0,90594.10399999998,-50.00000000000002,50.0 percent
695,AltaGas Ripon Energy Inc.,2207.86,-1.0,1103.9299999999996,-50.00000000000002,50.0 percent
696,Argus Cogen Plant,155559.472,-1.0,77779.73599999998,-50.00000000000002,50.0 percent
697,B Braun Medical,10784.9,-1.0,5392.449999999997,-50.00000000000002,50.0 percent
698,Badger Creek Limited,13428.32,-1.0,6714.159999999996,-50.00000000000002,50.0 percent
699,Barre Generating Station,14117.569,-1.0,7058.784499999996,-50.00000000000002,50.0 percent
700,Bear Mountain Limited,41458.682,-1.0,20729.34099999999,-50.00000000000002,50.0 percent
701,Bear Valley Power Plant,1966.938,-1.0,983.4689999999996,-50.00000000000002,50.0 percent
702,Berry Cogen,85706.828,-1.0,42853.413999999975,-50.00000000000002,50.0 percent
703,Berry Cogen Tanne Hills 18,42489.515,-1.0,21244.75749999999,-50.00000000000002,50.0 percent
704,Berry NMW Cogens,44086.008,-1.0,22043.003999999994,-50.00000000000002,50.0 percent
705,Berry Placerita Cogen,3355.329,-1.0,1677.6644999999992,-50.00000000000002,50.0 percent
706,Biola University Hybrid,2264.083,-1.0,1132.0414999999996,-50.00000000000002,50.0 percent
707,Blacksand Generating Facility,42621.665,-1.0,21310.83249999999,-50.00000000000002,50.0 percent
708,Blythe Energy,723207.167,-1.0,361603.58349999983,-50.00000000000002,50.0 percent
709,Broadridge Cogen,9593.587,-1.0,4796.793499999997,-50.00000000000002,50.0 percent
710,C P Kelco San Diego Plant,29773.195,-1.0,14886.597499999993,-50.00000000000002,50.0 percent
711,Cabrillo Power I Encina Power Station,210988.243,-1.0,105494.12149999995,-50.00000000000002,50.0 percent
712,California Institute of Technology,9723.373,-1.0,4861.686499999998,-50.00000000000002,50.0 percent
713,CalPeak Power - Border,11553.573,-1.0,5776.786499999997,-50.00000000000002,50.0 percent
714,CalPeak Power - Enterprise,9876.409,-1.0,4938.204499999998,-50.00000000000002,50.0 percent
715,CalPeak Power - Panoche,4683.876,-1.0,2341.937999999999,-50.00000000000002,50.0 percent
716,CalPeak Power - Vaca Dixon,8585.005,-1.0,4292.502499999998,-50.00000000000002,50.0 percent
717,"Calpine Gilroy Cogen, LP",32148.969,-1.0,16074.484499999993,-50.00000000000002,50.0 percent
718,Calpine Sutter Energy Center,1151500.143,-1.0,575750.0714999997,-50.00000000000002,50.0 percent
719,Campbell Power Plant,443337.754,-1.0,221668.87699999992,-50.00000000000002,50.0 percent
720,Canyon Power Plant,89564.205,-1.0,44782.10249999998,-50.00000000000002,50.0 percent
721,Carson Cogeneration Company,14248.948,-1.0,7124.4739999999965,-50.00000000000002,50.0 percent
722,Carson Power Plant,94720.233,-1.0,47360.116499999975,-50.00000000000002,50.0 percent
723,CCCSD Wastewater Treatment Plnt,7362.973,-1.0,3681.4864999999986,-50.00000000000002,50.0 percent
724,Center Generating Station,5594.467,-1.0,2797.2334999999985,-50.00000000000002,50.0 percent
725,Central Utilities Plant LAX 2,11655.102,-1.0,5827.550999999998,-50.00000000000002,50.0 percent
726,Century Generating Facility,1482.691,-1.0,741.3454999999997,-50.00000000000002,50.0 percent
727,Chalk Cliff Limited,5957.705,-1.0,2978.8524999999986,-50.00000000000002,50.0 percent
728,Childrens Hospital,11646.577,-1.0,5823.288499999997,-50.00000000000002,50.0 percent
729,Chowchilla II,13153.485,-1.0,6576.742499999998,-50.00000000000002,50.0 percent
730,Chula Vista Energy Center,2052.087,-1.0,1026.0434999999995,-50.00000000000002,50.0 percent
731,Civic Center,0.0,-1.0,0.0,,50.0 percent
732,Clearwater Power Plant,7022.481,-1.0,3511.240499999998,-50.00000000000002,50.0 percent
733,Coachella,2762.971,-1.0,1381.4854999999995,-50.00000000000002,50.0 percent
734,Coalinga 25D Cogen,17183.167,-1.0,8591.583499999997,-50.00000000000002,50.0 percent
735,Coalinga Cogeneration Facility,14536.454,-1.0,7268.226999999996,-50.00000000000002,50.0 percent
736,Colusa Generating Station,1111690.139,-1.0,555845.0694999998,-50.00000000000002,50.0 percent
737,Cosumnes Power Plant,421371.121,-1.0,210685.5604999999,-50.00000000000002,50.0 percent
738,Creed Energy Center,6782.703,-1.0,3391.3514999999984,-50.00000000000002,50.0 percent
739,Crockett Cogen Project,533581.142,-1.0,266790.5709999999,-50.00000000000002,50.0 percent
740,CSUCI Site Authority,3180.715,-1.0,1590.3574999999994,-50.00000000000002,50.0 percent
741,CSUF Trigeneration,11003.712,-1.0,5501.855999999997,-50.00000000000002,50.0 percent
742,Cuyamaca Peak Energy,8423.763,-1.0,4211.881499999999,-50.00000000000002,50.0 percent
743,Cymric 31X Cogen,11428.965,-1.0,5714.482499999997,-50.00000000000002,50.0 percent
744,Cymric 36W Cogen,14245.032,-1.0,7122.515999999996,-50.00000000000002,50.0 percent
745,Cymric 6Z Cogen,12467.034,-1.0,6233.516999999997,-50.00000000000002,50.0 percent
746,"Delano Energy Center, LLC",9370.498,-1.0,4685.248999999997,-50.00000000000002,50.0 percent
747,"Delta Energy Center, LLC",1699599.628,-1.0,849799.8139999997,-50.00000000000002,50.0 percent
748,Dome Project,18244.529,-1.0,9122.264499999996,-50.00000000000002,50.0 percent
749,Donald Von Raesfeld,337437.243,-1.0,168718.62149999992,-50.00000000000002,50.0 percent
750,Double C Generation Limited Partnership,25636.161,-1.0,12818.080499999995,-50.00000000000002,50.0 percent
751,Drews Generating Facility,860.372,-1.0,430.18599999999975,-50.00000000000002,50.0 percent
752,Dynegy Oakland Power Plant,36049.361,-1.0,18024.68049999999,-50.00000000000002,50.0 percent
753,E. F. Oxnard Energy Facility,2194.086,-1.0,1097.0429999999992,-50.000000000000036,50.0 percent
754,El Cajon Energy Center,8760.122,-1.0,4380.060999999998,-50.00000000000002,50.0 percent
755,El Centro,537874.73,-1.0,268937.3649999999,-50.00000000000002,50.0 percent
756,El Segundo,145014.353,-1.0,72507.17649999997,-50.00000000000002,50.0 percent
757,El Segundo Cogen,767752.273,-1.0,383876.13649999985,-50.00000000000002,50.0 percent
758,Elk Hills Cogen,2506.621,-1.0,1253.3104999999994,-50.00000000000002,50.0 percent
759,Elk Hills Power,1288658.882,-1.0,644329.4409999998,-50.00000000000002,50.0 percent
760,Ellwood,3542.064,-1.0,1771.031999999999,-50.00000000000002,50.0 percent
761,Energy Center,2766.997,-1.0,1383.4984999999992,-50.00000000000002,50.0 percent
762,"Escondido Energy Center, LLC",7541.493,-1.0,3770.7464999999984,-50.00000000000002,50.0 percent
763,Fairhaven Power,0.0,-1.0,0.0,,50.0 percent
764,Feather River Energy Center,46705.006,-1.0,23352.50299999999,-50.00000000000002,50.0 percent
765,"Fresno Cogeneration Partners, LP",6192.699,-1.0,3096.3494999999984,-50.00000000000002,50.0 percent
766,Gateway Generating Station,1067881.592,-1.0,533940.7959999997,-50.00000000000002,50.0 percent
767,Gianera,6251.018,-1.0,3125.508999999998,-50.00000000000002,50.0 percent
768,"Gilroy Energy Center, LLC",17857.179,-1.0,8928.589499999995,-50.000000000000036,50.0 percent
769,Glass House Camarillo Cultivation,22932.647,-1.0,11466.323499999995,-50.00000000000002,50.0 percent
770,Glenarm,29802.557,-1.0,14901.278499999993,-50.00000000000002,50.0 percent
771,Goal Line,4629.754,-1.0,2314.8769999999986,-50.00000000000002,50.0 percent
772,Goose Haven Energy Center,8746.963,-1.0,4373.481499999998,-50.00000000000002,50.0 percent
773,Grapeland Generating Station,7856.666,-1.0,3928.3329999999983,-50.00000000000002,50.0 percent
774,Grayson Power Plant,75967.928,-1.0,37983.96399999998,-50.00000000000002,50.0 percent
775,Grossmont Hospital,9707.569,-1.0,4853.784499999998,-50.00000000000002,50.0 percent
776,H. Gonzales,305.572,-1.0,152.78599999999994,-50.00000000000002,50.0 percent
777,Hanford Energy Park Peaker,11422.498,-1.0,5711.248999999997,-50.00000000000002,50.0 percent
778,Harbor Cogen,15412.111,-1.0,7706.055499999997,-50.00000000000002,50.0 percent
779,Harbor Generating Station,72683.061,-1.0,36341.53049999998,-50.00000000000002,50.0 percent
780,Haynes Generating Station,1175696.555,-1.0,587848.2774999997,-50.00000000000002,50.0 percent
781,Henrietta Peaker Plant,29136.992,-1.0,14568.495999999992,-50.00000000000002,50.0 percent
782,High Desert Power Project,1808231.465,-1.0,904115.7324999997,-50.00000000000002,50.0 percent
783,High Sierra Cogeneration Plant,12698.835,-1.0,6349.417499999997,-50.00000000000002,50.0 percent
784,High Sierra Limited,23055.803,-1.0,11527.901499999994,-50.00000000000002,50.0 percent
785,Hoag Hospital Cogen Plant,1432.927,-1.0,716.4634999999996,-50.00000000000002,50.0 percent
786,Humboldt Bay,232823.051,-1.0,116411.52549999995,-50.00000000000002,50.0 percent
787,Indigo Generation Facility,20605.172,-1.0,10302.585999999994,-50.00000000000002,50.0 percent
788,Kaweah Delta District Hospital,20324.849,-1.0,10162.424499999994,-50.00000000000002,50.0 percent
789,Kern Front Limited,14309.196,-1.0,7154.597999999997,-50.00000000000002,50.0 percent
790,Kern Oil & Refining Co,27373.289,-1.0,13686.644499999993,-50.00000000000002,50.0 percent
791,Kern River Cogeneration,150227.455,-1.0,75113.72749999995,-50.00000000000002,50.0 percent
792,Kern River Eastridge Cogen,63405.968,-1.0,31702.983999999986,-50.00000000000002,50.0 percent
793,King City Peaking,5451.607,-1.0,2725.8034999999986,-50.00000000000002,50.0 percent
794,King City Power Plant,28781.266,-1.0,14390.632999999994,-50.00000000000002,50.0 percent
795,Kingsburg Cogen Facility,8439.302,-1.0,4219.650999999998,-50.00000000000002,50.0 percent
796,Kyocera International Inc.(San Diego),7073.598,-1.0,3536.798999999998,-50.00000000000002,50.0 percent
797,La Paloma Generating Plant,767713.906,-1.0,383856.9529999998,-50.00000000000002,50.0 percent
798,Lake,9408.349,-1.0,4704.174499999998,-50.00000000000002,50.0 percent
799,Lambie Energy Center,7073.824,-1.0,3536.9119999999984,-50.00000000000002,50.0 percent
800,Larkspur Energy Faciity,20788.508,-1.0,10394.253999999997,-50.00000000000002,50.0 percent
801,Linde Wilmington,0.0,-1.0,0.0,,50.0 percent
802,Live Oak Limited,30472.214,-1.0,15236.106999999993,-50.00000000000002,50.0 percent
803,Lodi,4464.746,-1.0,2232.3729999999987,-50.000000000000036,50.0 percent
804,Lodi Energy Center,362336.579,-1.0,181168.28949999993,-50.00000000000002,50.0 percent
805,Loma Linda University Cogen,20931.491,-1.0,10465.745499999995,-50.00000000000002,50.0 percent
806,Long Beach Generating Station,16098.177,-1.0,8049.088499999996,-50.00000000000002,50.0 percent
807,Los Angeles Refinery Wilmington,85610.601,-1.0,42805.30049999998,-50.00000000000002,50.0 percent
808,Los Esteros Critical Energy Facility,96117.306,-1.0,48058.65299999998,-50.00000000000002,50.0 percent
809,"Los Medanos Energy Center, LLC",1409966.577,-1.0,704983.2884999998,-50.00000000000002,50.0 percent
810,Lost Hills Cogeneration Plant,984.914,-1.0,492.45699999999977,-50.00000000000002,50.0 percent
811,Magnolia Power Project,671894.137,-1.0,335947.0684999998,-50.00000000000002,50.0 percent
812,Malaga Power,10486.896,-1.0,5243.447999999998,-50.00000000000002,50.0 percent
813,Malburg Generating Station,235991.25,-1.0,117995.62499999994,-50.00000000000002,50.0 percent
814,Marathon Bay Area Cogen,170259.211,-1.0,85129.60549999996,-50.00000000000002,50.0 percent
815,Mariposa Energy Project,57360.989,-1.0,28680.49449999999,-50.00000000000002,50.0 percent
816,Marsh Landing Generating Station,94353.363,-1.0,47176.68149999998,-50.00000000000002,50.0 percent
817,Martinez Refining,279865.318,-1.0,139932.65899999996,-50.00000000000002,50.0 percent
818,MCAGCC Cogen Plant,20384.916,-1.0,10192.457999999995,-50.00000000000002,50.0 percent
819,McClellan (CA),2703.689,-1.0,1351.8444999999995,-50.00000000000002,50.0 percent
820,McClure,2862.154,-1.0,1431.0769999999993,-50.00000000000002,50.0 percent
821,McGrath Generating Station,19699.072,-1.0,9849.535999999996,-50.00000000000002,50.0 percent
822,McKittrick Cogen,52270.627,-1.0,26135.31349999999,-50.00000000000002,50.0 percent
823,McKittrick Limited,5112.058,-1.0,2556.0289999999986,-50.00000000000002,50.0 percent
824,Metcalf Energy Center,1023914.609,-1.0,511957.30449999985,-50.00000000000002,50.0 percent
825,Midway Peaking,15595.523,-1.0,7797.761499999996,-50.00000000000002,50.0 percent
826,Midway Sunset Cogen,17427.452,-1.0,8713.725999999997,-50.00000000000002,50.0 percent
827,Mira Loma Generating Station,17151.166,-1.0,8575.582999999997,-50.00000000000002,50.0 percent
828,Miramar Energy Facility,20398.922,-1.0,10199.460999999994,-50.00000000000002,50.0 percent
829,Moss Landing Power Plant,2094542.172,-1.0,1047271.0859999995,-50.00000000000002,50.0 percent
830,Mountainview Generating Station,1648689.129,-1.0,824344.5644999995,-50.00000000000002,50.0 percent
831,Municipal Cogen Plant,3625.609,-1.0,1812.804499999999,-50.00000000000002,50.0 percent
832,Naval Hospital Medical Center,4653.196,-1.0,2326.5979999999986,-50.00000000000002,50.0 percent
833,NCPA Combustion Turbine Project #2,4151.596,-1.0,2075.797999999999,-50.00000000000002,50.0 percent
834,New-Indy Ontario Mill,169995.159,-1.0,84997.57949999996,-50.00000000000002,50.0 percent
835,Niland Gas Turbine Plant,59138.942,-1.0,29569.470999999987,-50.00000000000002,50.0 percent
836,Olive View Medical Center,3311.309,-1.0,1655.6544999999994,-50.00000000000002,50.0 percent
837,OLS Energy Chino,4534.876,-1.0,2267.437999999999,-50.00000000000002,50.0 percent
838,One Market Plaza,1166.655,-1.0,583.3274999999998,-50.00000000000002,50.0 percent
839,Orange Grove Project,12505.86,-1.0,6252.929999999998,-50.00000000000002,50.0 percent
840,"Ormond Beach Power, LLC.",208639.003,-1.0,104319.50149999995,-50.00000000000002,50.0 percent
841,Oroville Cogeneration LP,67.69,-1.0,33.844999999999985,-50.00000000000002,50.0 percent
842,"Otay Mesa Energy Center, LLC",1103234.834,-1.0,551617.4169999998,-50.00000000000002,50.0 percent
843,Oxnard,193498.657,-1.0,96749.32849999996,-50.00000000000002,50.0 percent
844,Oxnard Paper Mill,63100.414,-1.0,31550.206999999984,-50.00000000000002,50.0 percent
845,P Plant,13251.602,-1.0,6625.800999999997,-50.00000000000002,50.0 percent
846,Palomar Energy Center,998590.572,-1.0,499295.2859999998,-50.00000000000002,50.0 percent
847,Panoche Energy Center,401361.052,-1.0,200680.52599999993,-50.00000000000002,50.0 percent
848,Parnassus Central Utility Plant,23663.626,-1.0,11831.812999999995,-50.00000000000002,50.0 percent
849,Pastoria Energy Facility,1504657.179,-1.0,752328.5894999997,-50.00000000000002,50.0 percent
850,PE Berkeley,57409.321,-1.0,28704.660499999987,-50.00000000000002,50.0 percent
851,Pebbly Beach Generating Station Hybrid,25059.577,-1.0,12529.788499999993,-50.00000000000002,50.0 percent
852,Pio Pico Energy Center LLC,48348.348,-1.0,24174.173999999988,-50.00000000000002,50.0 percent
853,Procter and Gamble Power Plant,279927.13,-1.0,139963.56499999994,-50.00000000000002,50.0 percent
854,Q Plant,11271.428,-1.0,5635.713999999997,-50.00000000000002,50.0 percent
855,Red Bluff,8775.573,-1.0,4387.786499999997,-50.000000000000036,50.0 percent
856,Redding Power Plant,207242.3,-1.0,103621.14999999994,-50.00000000000002,50.0 percent
857,Regional Wastewater Control Facility,455.639,-1.0,227.8194999999999,-50.00000000000002,50.0 percent
858,Richmond Cogen,268904.792,-1.0,134452.39599999995,-50.00000000000002,50.0 percent
859,Ripon Generation Station,14608.283,-1.0,7304.141499999996,-50.00000000000002,50.0 percent
860,Riverside Energy Resource Center,50900.61,-1.0,25450.30499999999,-50.00000000000002,50.0 percent
861,Riverview Energy Center,11500.924,-1.0,5750.461999999998,-50.00000000000002,50.0 percent
862,Rockwood,2796.207,-1.0,1398.1034999999993,-50.00000000000002,50.0 percent
863,Roseville Energy Park,300025.419,-1.0,150012.7094999999,-50.00000000000002,50.0 percent
864,Roseville Power Plant #2,6010.929,-1.0,3005.4644999999987,-50.00000000000002,50.0 percent
865,Russell City Energy Company LLC,455825.103,-1.0,227912.5514999999,-50.00000000000002,50.0 percent
866,Saint Agnes Medical Center,7201.038,-1.0,3600.518999999998,-50.00000000000002,50.0 percent
867,Salinas River Cogeneration Facility,105294.363,-1.0,52647.18149999998,-50.00000000000002,50.0 percent
868,San Diego State University,23062.875,-1.0,11531.437499999995,-50.00000000000002,50.0 percent
869,San Jose Cogeneration,10309.776,-1.0,5154.887999999998,-50.00000000000002,50.0 percent
870,Santa Clara Cogen,14859.926,-1.0,7429.962999999996,-50.00000000000002,50.0 percent
871,"SC 1 Data Center, Phase 2",1040.918,-1.0,520.4589999999997,-50.00000000000002,50.0 percent
872,Scattergood Generating Station,838436.516,-1.0,419218.25799999974,-50.00000000000002,50.0 percent
873,SEGS IX,0.0,-1.0,0.0,,50.0 percent
874,"Sentinel Energy Center, LLC",302013.567,-1.0,151006.78349999993,-50.00000000000002,50.0 percent
875,Sierra Nevada Brewing Co Hybrid,2664.466,-1.0,1332.2329999999995,-50.00000000000002,50.0 percent
876,SJ/SC WPCP,14042.361,-1.0,7021.180499999997,-50.00000000000002,50.0 percent
877,Solano County Cogen Plant,2968.637,-1.0,1484.3184999999994,-50.00000000000002,50.0 percent
878,South Belridge Cogeneration Facility,163656.506,-1.0,81828.25299999995,-50.00000000000002,50.0 percent
879,Southeast Kern River Cogen,27934.974,-1.0,13967.486999999992,-50.00000000000002,50.0 percent
880,Spreckels Sugar Company,6869.027,-1.0,3434.5134999999987,-50.00000000000002,50.0 percent
881,Springs Generating Station,1196.543,-1.0,598.2714999999997,-50.00000000000002,50.0 percent
882,SRI International Cogen Project,9840.219,-1.0,4920.109499999997,-50.00000000000002,50.0 percent
883,Stanton Energy Reliability Center,1478.542,-1.0,739.2709999999996,-50.00000000000002,50.0 percent
884,Sunnyvale City of WPCP,1872.919,-1.0,936.4594999999996,-50.00000000000002,50.0 percent
885,Sunrise Power Company,1170737.387,-1.0,585368.6934999998,-50.00000000000002,50.0 percent
886,Sycamore Cogeneration,160936.646,-1.0,80468.32299999996,-50.00000000000002,50.0 percent
887,Taft 26C Cogen,19703.812,-1.0,9851.905999999995,-50.00000000000002,50.0 percent
888,THUMS,112143.021,-1.0,56071.51049999997,-50.00000000000002,50.0 percent
889,Tracy Combined Cycle Power Plant,186008.093,-1.0,93004.04649999995,-50.00000000000002,50.0 percent
890,Transamerica Pyramid,465.042,-1.0,232.52099999999987,-50.00000000000002,50.0 percent
891,UCI Facilities Management Central Plant,33317.064,-1.0,16658.531999999992,-50.00000000000002,50.0 percent
892,UCLA So Campus Cogen Project,78395.145,-1.0,39197.57249999999,-50.00000000000002,50.0 percent
893,Univ of Calif Santa Cruz Cogeneration,11923.472,-1.0,5961.735999999997,-50.00000000000002,50.0 percent
894,University of California San Diego Hybrid,79277.789,-1.0,39638.89449999999,-50.00000000000002,50.0 percent
895,US Borax,94073.192,-1.0,47036.595999999976,-50.00000000000002,50.0 percent
896,Valero Refinery Cogeneration Unit 1,96592.907,-1.0,48296.45349999998,-50.00000000000002,50.0 percent
897,Valero Wilmington Cogeneration Plant,109705.647,-1.0,54852.82349999998,-50.00000000000002,50.0 percent
898,Valley Generating Station,870120.683,-1.0,435060.3414999998,-50.00000000000002,50.0 percent
899,W Plant,10590.545,-1.0,5295.272499999998,-50.00000000000002,50.0 percent
900,Walnut,632.951,-1.0,316.4754999999999,-50.00000000000002,50.0 percent
901,Walnut Creek Energy Park,268523.291,-1.0,134261.64549999996,-50.00000000000002,50.0 percent
902,Walnut Energy Center,727544.111,-1.0,363772.0554999999,-50.00000000000002,50.0 percent
903,Watkins Manufacturing Co.,6664.355,-1.0,3332.177499999998,-50.00000000000002,50.0 percent
904,Watson Cogeneration,853542.527,-1.0,426771.2634999998,-50.00000000000002,50.0 percent
905,Welport Lease Project,12706.084,-1.0,6353.041999999997,-50.00000000000002,50.0 percent
906,Western Power & Steam Inc,17030.606,-1.0,8515.302999999996,-50.00000000000002,50.0 percent
907,Wolfskill Energy Center,6077.536,-1.0,3038.7679999999987,-50.00000000000002,50.0 percent
908,Woodland Generation Station,159354.7,-1.0,79677.34999999998,-50.00000000000002,50.0 percent
909,Yuba City Cogen Partners,11475.57,-1.0,5737.784999999997,-50.00000000000002,50.0 percent
910,Yuba City Energy Center,31818.661,-1.0,15909.330499999993,-50.00000000000002,50.0 percent
911,Yuba City Energy Center,43483.559,-1.0,21741.77949999999,-50.00000000000002,50.0 percent
912,Aera San Ardo Cogen Facility,7334.66,-1.0,2933.8640000000005,-59.999999999999986,60.0 percent
913,AES Alamitos,1936315.461,-1.0,774526.1844000001,-59.999999999999986,60.0 percent
914,AES Alamitos Energy Center,1402141.203,-1.0,560856.4812,-60.0,60.0 percent
915,AES Huntington Beach,1692693.487,-1.0,677077.3948000001,-59.999999999999986,60.0 percent
916,AES Huntington Beach Energy Project,1567415.034,-1.0,626966.0136000001,-60.0,60.0 percent
917,AES Redondo Beach,218036.063,-1.0,87214.42520000001,-59.999999999999986,60.0 percent
918,Agnews Power Plant,14720.998,-1.0,5888.399200000001,-59.999999999999986,60.0 percent
919,Agua Mansa Power,8594.314,-1.0,3437.7256000000007,-59.999999999999986,60.0 percent
920,Alameda,14476.637,-1.0,5790.654800000001,-59.999999999999986,60.0 percent
921,Algonquin Power Sanger,77902.889,-1.0,31161.155600000006,-59.999999999999986,60.0 percent
922,Almond Power Plant,181188.208,-1.0,72475.28320000002,-59.999999999999986,60.0 percent
923,AltaGas Ripon Energy Inc.,2207.86,-1.0,883.1440000000002,-59.999999999999986,60.0 percent
924,Argus Cogen Plant,155559.472,-1.0,62223.78880000002,-59.999999999999986,60.0 percent
925,B Braun Medical,10784.9,-1.0,4313.960000000001,-59.999999999999986,60.0 percent
926,Badger Creek Limited,13428.32,-1.0,5371.328,-60.0,60.0 percent
927,Barre Generating Station,14117.569,-1.0,5647.0276,-60.0,60.0 percent
928,Bear Mountain Limited,41458.682,-1.0,16583.472800000003,-59.999999999999986,60.0 percent
929,Bear Valley Power Plant,1966.938,-1.0,786.7752000000002,-59.999999999999986,60.0 percent
930,Berry Cogen,85706.828,-1.0,34282.7312,-59.999999999999986,60.0 percent
931,Berry Cogen Tanne Hills 18,42489.515,-1.0,16995.806,-60.0,60.0 percent
932,Berry NMW Cogens,44086.008,-1.0,17634.403200000004,-59.999999999999986,60.0 percent
933,Berry Placerita Cogen,3355.329,-1.0,1342.1316000000002,-60.0,60.0 percent
934,Biola University Hybrid,2264.083,-1.0,905.6332000000002,-59.999999999999986,60.0 percent
935,Blacksand Generating Facility,42621.665,-1.0,17048.666000000005,-59.999999999999986,60.0 percent
936,Blythe Energy,723207.167,-1.0,289282.8668000001,-59.999999999999986,60.0 percent
937,Broadridge Cogen,9593.587,-1.0,3837.4348000000005,-59.999999999999986,60.0 percent
938,C P Kelco San Diego Plant,29773.195,-1.0,11909.278000000002,-59.999999999999986,60.0 percent
939,Cabrillo Power I Encina Power Station,210988.243,-1.0,84395.29720000002,-59.999999999999986,60.0 percent
940,California Institute of Technology,9723.373,-1.0,3889.3492000000006,-59.999999999999986,60.0 percent
941,CalPeak Power - Border,11553.573,-1.0,4621.429200000001,-59.999999999999986,60.0 percent
942,CalPeak Power - Enterprise,9876.409,-1.0,3950.563600000001,-59.999999999999986,60.0 percent
943,CalPeak Power - Panoche,4683.876,-1.0,1873.5504000000005,-59.999999999999986,60.0 percent
944,CalPeak Power - Vaca Dixon,8585.005,-1.0,3434.0020000000004,-59.999999999999986,60.0 percent
945,"Calpine Gilroy Cogen, LP",32148.969,-1.0,12859.587600000003,-59.999999999999986,60.0 percent
946,Calpine Sutter Energy Center,1151500.143,-1.0,460600.0572000001,-59.999999999999986,60.0 percent
947,Campbell Power Plant,443337.754,-1.0,177335.10160000005,-59.999999999999986,60.0 percent
948,Canyon Power Plant,89564.205,-1.0,35825.68200000001,-59.999999999999986,60.0 percent
949,Carson Cogeneration Company,14248.948,-1.0,5699.579200000001,-59.999999999999986,60.0 percent
950,Carson Power Plant,94720.233,-1.0,37888.0932,-59.999999999999986,60.0 percent
951,CCCSD Wastewater Treatment Plnt,7362.973,-1.0,2945.1892000000007,-59.999999999999986,60.0 percent
952,Center Generating Station,5594.467,-1.0,2237.7868000000003,-59.999999999999986,60.0 percent
953,Central Utilities Plant LAX 2,11655.102,-1.0,4662.040800000001,-60.0,60.0 percent
954,Century Generating Facility,1482.691,-1.0,593.0764,-60.0,60.0 percent
955,Chalk Cliff Limited,5957.705,-1.0,2383.0820000000003,-59.999999999999986,60.0 percent
956,Childrens Hospital,11646.577,-1.0,4658.6308,-60.0,60.0 percent
957,Chowchilla II,13153.485,-1.0,5261.394000000001,-59.999999999999986,60.0 percent
958,Chula Vista Energy Center,2052.087,-1.0,820.8348000000002,-59.999999999999986,60.0 percent
959,Civic Center,0.0,-1.0,0.0,,60.0 percent
960,Clearwater Power Plant,7022.481,-1.0,2808.9924,-60.0,60.0 percent
961,Coachella,2762.971,-1.0,1105.1884000000002,-59.999999999999986,60.0 percent
962,Coalinga 25D Cogen,17183.167,-1.0,6873.266800000002,-59.999999999999986,60.0 percent
963,Coalinga Cogeneration Facility,14536.454,-1.0,5814.5816,-60.0,60.0 percent
964,Colusa Generating Station,1111690.139,-1.0,444676.0556,-60.0,60.0 percent
965,Cosumnes Power Plant,421371.121,-1.0,168548.44840000002,-59.999999999999986,60.0 percent
966,Creed Energy Center,6782.703,-1.0,2713.0812000000005,-59.999999999999986,60.0 percent
967,Crockett Cogen Project,533581.142,-1.0,213432.45680000004,-59.999999999999986,60.0 percent
968,CSUCI Site Authority,3180.715,-1.0,1272.2860000000003,-59.999999999999986,60.0 percent
969,CSUF Trigeneration,11003.712,-1.0,4401.4848,-60.0,60.0 percent
970,Cuyamaca Peak Energy,8423.763,-1.0,3369.505200000001,-59.999999999999986,60.0 percent
971,Cymric 31X Cogen,11428.965,-1.0,4571.586,-60.0,60.0 percent
972,Cymric 36W Cogen,14245.032,-1.0,5698.0128,-59.999999999999986,60.0 percent
973,Cymric 6Z Cogen,12467.034,-1.0,4986.813600000001,-59.999999999999986,60.0 percent
974,"Delano Energy Center, LLC",9370.498,-1.0,3748.1992000000005,-59.999999999999986,60.0 percent
